tweet,Sentiment
only 1/2day later and ants have eaten clean its bones..that poor little gecko skeleton..so very disturbing. i regret not mercy killing... ,0
Man today is going sooooo slowly today ,0
wishing i was 5 again ,0
why do i have to go to the sitty job more often than the nice one ,0
http://twitpic.com/2y8lt - I feel so bad for the band right now ,0
@JonnyPotter The Simpsons on demand thing doesn't work in the UK ,0
I don't feel like revision. ,0
awake  spanish test to make up this morning.,0
dotnetnuke.com is down   Server Error in '/' Application.,0
Archiving project files to SharePoint. This is not fun ,0
Another set of iPod earbuds dying - left going quiet  Apple charge GBP20 for replacements. Better options at around that price point?,0
im having a miley nite!!!!!! no sleeping boo ,0
Wow! I just did 5 suicides in a row. FYI: unless you're a professional athlete...you shouldn't do suicides. ,0
@themaccabees I've ordered that special 7inch set thingy from that place online (I'm so forgetful) but it's still not here  i want iiiit,0
"I have decided my room needs to be more 'quirky', so Angel gave me a mirror! And my 'a' button isn't working too well either ",0
urghhhhhh tired  i need a proper lie in :|,0
"Dindle Manksniff Foods Corp. founder Dindle Manksniff disappears on midnight trip to fridge, presumed dead ",0
"mandy moore &quot;cry&quot; ? http://twt.fm/33009 - &quot;a walk to remember&quot; by far my favorite movie, so sad i cried like a baby ",0
"@LgHague Just uni, ruining my life as per usual ",0
why isn't the hills available online yet?? soo disappointing ,0
"@nikkiwoods Exactamundo!!! For some reason I think Foxx is knocked out, so IDK what's gonna happen, sorry ",0
the poor  spartans ,0
I'm bored. Sun it's not present in a sky  . I deppressed so much! I want see the SUN...,0
"My night; went to the bar, Felt up a marred woman, went home hard and alone ",0
That IIS-Crash is a tough nut   Posted to newsgroup: http://is.gd/raIp,0
"bah, immune system finally gave in. It did so well this year....  Throat is feeling horrid now.",0
crappy day so far.  whyyyyy?,0
@BeththePQ your blog won't let me comment again!  ,0
my teef hurt ,0
I have headache ,0
@adamcurry can I get download version of the Dvorak Interlude... since streaming is banned at work... ,0
"@wwwicked I think I have tried everything but feel free to try to crack it, I am at a loss ",0
Well that was a waste of time ,0
"#i36 Hope I'm feeling better by thursday, will be seriously annoyed if I'm ill over LAN ",0
"Back from Bangalore, Missed dancing with a handsome wonderfully smiling foreigner  ",0
now i have to do my stupid italian homework ,0
cant be bothered 2 get out of bed 2day - feelin ultra lazy!  i miss josh ,0
coffee time - wish i had whiskey like @cameronreilly ,0
i really want to play singstar! but all my singstar discs are scratched ,0
@mileycyrus ouch mine too ,0
I didn't see that many cherry blossoms this year ,0
ARGH!!! iggy pop swift cover add on #spotify way to kill the mood ,0
"Arse, totally forgot about a webinar that I wanted to attend this morning. Now I'll never know how to secure virtualised environments  ",0
is going to the tenancy tribunal tomorrow  Try to get my bond back,0
@Emmavieceli aw no  Get better soon! Have honey and lemon drinks!,0
ugh does anyone know what i can do to stop anxiety attacks? pleeease...i need help ,0
"@cupcakesfortwo no pain to really be the issue though, there's the thing.. can't figure it out... ",0
at degool cafe waiting the clock to be 2pm ,0
I am feeling sick ,0
"This will have to do, I lost the password to the version without the _ ",0
Fuck. I feel a hell of a lot worse today ,0
"In France, Today it's raining ",0
"ufffffffffffffffff, ke gorom!!!! need to a pond to swim ",0
seekin'for a new job.. ,0
5 hours sleep in 4 days and still working on my birthday ,0
@juanpol That page doesn't exist! ,0
"@ammarz I could not install it for XP users here in Aramco, Vista users have no problem, weird ",0
@Seamonkey86 I am on a healthy eating kick! I could only have shetland pony. ,0
"Did not sleep well at all, and have a very unhappy stomach. ",0
is hanging out washing ,0
bout to take my dog for a walk kinda tired aswell went training this morning ,0
"skooool   i hope for some reason it is SOOO MUCH fun, and like the best.  hehe",0
@bradiewebbstack aww poor bradie  stuff those vegies! Take a stand!!,0
@vickybeeching saw someone at the apple store told that their warranty was voided cuz they unlocked their phone. ,0
"up, and throat still hurts ",0
italian lesson now! Bored! ,0
ooooooooooooh my headddd  uncle johnny i never should have agreed to work the town election for you when I got that drunk last night....ow,0
@shedfire MrsShedfire been taking pictures of you without your shirt?  Bleeeech! ,0
@cuprohastes Don't feed cars Milky Ways though - they don't like it. That advert was very misleading - breaking down on the A14 isn't fun ,0
@johnnybeane me too... I'll see on Amazon uk.. otherwise they make me pay custom tax if I order it from the US ,0
NZ the place to be! Miss my own bed a bit though ,0
just read R#42's amazing blog. so tired  don't want to go to school tomorrow either. hmmph ,0
"i hate being awake!  going to school, western civ presentation andn a really awesome lunch.",0
has just discovered the downside of going away for the weekend - the food shopping still needs done ,0
"@_ophelia Haha, sorreh.  I tries 2 spek normalz now k?",0
is that snow? ,0
moulin rouge mad me cry!! once again! ,0
Trying to Shout but can't find people on the list ,0
"ughh can't find my red sox hat, gotta wear this creepy nick pirro version ",0
slept wonderfully- finally.  tried swatching for new project (Classic lines cardi) from stash but don't like colors  must wait for now...,0
ARGH why did the linux people have to call their task scheduler &quot;at&quot;? Makes it impossible to search for help with ,0
A bit tired of the 24/7 cribfest that surrounds me  #fb,0
Sigh. Am sitting here working with my leg propped up.  It's making my ankle feel better but also making my knee hurt ,0
"@Rammi I love Chinatown and its cheap stuffs, but I hardly communicate with the sellers, they can't speak English ",0
been rather tempted by a Premier Projector on eBay...  But then thought that a fifth drumkit might be a bit excessive...  ,0
"@tsisey no i wasnt there, really wanted to go though ",0
Up &amp; don't feel like running   why am I so lazy!!!??? ,0
"@loudmouthman yeah, I even turned off rules and spam blocking ",0
"@AlexJReid - nice of it to inform you during the install, eh? Silly Msoft. It works on the Intel Mac but not my G5  shame, it's quite cool",0
"@sophiebenjamin That's disappointing, SCIENCE was golden ",0
want to see P!nk again ,0
@tinchystryder me and my mates waited 2 hours for you last night and you just walked past !  dissapointed tinchy...,0
@Vicki_Owen I used it for undergrad dissertation many years ago but haven't used it since.Recall hating it but think I need to use again! ,0
"@rachaelsmart doesnt everyone, exams are so close too. It sucks ",0
Levi- Good morning cruel world. Why does 6am have to come so early??? WHY??? ,0
Sucks hard that Roundhay has been cancelled  I was reet lookin forward to a day out,0
working on words next to the friendly AIR install button to reassure user that scary install dialog is ok (certificate is not enough) ,0
"@alesa13 nothing new here, same old boring crap  but at least theres sunshine...and tequila!  whats new with u?? have fun :*",0
Still having problems with the iPod   Disk is storing data out of order &amp; I keep getting a disk error...my entire life in music...,0
feeling stressed about my little dog who looks like he has spinal injuries ,0
grrr my tv signal is really bad! its not even picking up one single channel ,0
really need to do something. watched one to many hannah montanna's ,0
@chrisgedrim You dissed my taste in music ,0
"@nevaneva I find Ekitan doesn't give the best results for a lot of searches, especially to/from airports ",0
"@pinknantucket strangely, no ",0
has nothing to do today. ,0
"@siximpossible yes, it was Easter Chocolate - i'm a sucker for a hollow egg, and there was this discount store and .... ",0
i want to go on holiday ,0
@ChrisBaccam I just generally have a crappy day at work today. Ever been stuck in a job you used to love but now hate? Its not nice ,0
"Difficulties with GTalk  Closing the Division for the day. Later, everyone.",0
is knackered after working nights ,0
8 page essay ,0
ARGH! GEESE ATTACK!!! ,0
Migraines are not fun.. I wanna cry ,0
"@tylerwalters  lo siento. You're not the only one tonight, if it's any consolation.",0
Bbutton ring fell off  needa replace one asap,0
who is working over the holidays?? i am!!! ,0
"@jeorgina Aww, Georgie!  Those boots sound killer though. XD",0
"@forfolkssake Not only is a reply to that email imminent, but also -shock!- that second review that was due yesterday. Housebound is bad ",0
"Haha, I'm sooo bored.... Friends are great aren't they? Oh I broke my TV... ",0
"@PamJH yes, more than 150 people killed and a lot missing ",0
I accidentally cut some of my hair ,0
@karmadillo No - bad - very bad  Not bought a single Easter Egg yet so in family bad books and dog is missing his extra long walks.,0
wish i was going to melbourne this wkend for harlot house at tramp! ,0
gah... it wont let me make a myspace for my social studies campaign... ,0
Is still wondering how he managed to lose at golf to Dan last night - throwing away a 7 shot lead after the front 9! ,0
@trainhitsboy excellent taste as ever and perfect context.  I've never covered a Cure song in public  but have the Scorpions. sick.,0
it is not that hot outside today ,0
@flurogoddess i would hope that most agree with you there. a worringly long day  hope all goes in your favour x,0
"Struck down with viral infection, peaved getting ill. ",0
More boring job hunting.. ,0
@Nicolawills13 is the chat on line yet? now not on freeview not good ,0
"@yasminkaye Do it!! Don't be grumpy though, that makes the internet a sad panda ",0
has got back from her driving lesson and is now waiting to go do some revision ,0
I am sooo tired and soooo guilty ,0
is at shisha with NJ and Syarif. heheheheh. using Syarif's new laptop. LOL budak poly ,0
@andyclemmensen  lol i know i hate old computers  they suck big time! :p,0
@Nappytabs aaaaah im insanely annoyed at the fact that i didnt get to meet you  and i wanted it to be my birthday wishhh. ahah awwwwwww.,0
has a cold ,0
bored. sam cant come over ,0
@wgrzmarissa / Great. That'll make for a long adventurous commute! ,0
"Gee, 4 1/2 hours of sleep is definitely not enough. It's going to be another tough day. ",0
@RobertCastley can't quite see 'em from Barclaycard ,0
is a single lady ,0
boredd need 2 get redy soon cba tho ,0
No 12-hour coma today. I had a nightmare that shook me awake. ,0
@mesteras guess I can't ask you to help me find blue contacts then ,0
@QueenSerena1 just keep trying to upload it babe... it will upload...sometimes you need to try at least a dozen times..i know ,0
